PA13042402164,1,2015-06-15 00:00:00,0,2015/11/25,2016/10/31
PA16042901882,1,2016-10-15 00:00:00,105000,,2016/10/31
PA13102805054,1,2016-12-15 00:00:00,45472.23,2016/08/15,2016/10/31
PA15040801361,1,2018-06-15 00:00:00,485362.37,2016/08/17,2016/10/31
PA15051602222,1,2015-10-15 00:00:00,189000,,2016/10/31
PA16052802343,1,2017-05-15 00:00:00,174900,2016/07/09,2016/10/31
PA15062502826,1,2016-02-15 00:00:00,195000,,2016/10/31
PA14042501772,1,2017-05-15 00:00:00,117774.89,2016/06/14,2016/10/31
PA12123105183,1,2017-01-15 00:00:00,114885.52,2016/08/15,2016/10/31
PA16071402822,1,2018-01-15 00:00:00,59000,2016/08/18,2016/10/31
PA13060803300,1,2015-07-15 00:00:00,14318,2016/08/22,2016/10/31
PA15111004273,1,2016-12-15 00:00:00,40000,2016/08/20,2016/10/31
PA13052202909,1,2015-06-15 00:00:00,0,2015/11/25,2016/10/31
PA13061803443,1,2016-07-15 00:00:00,0,2016/02/21,2016/10/31
PA14120103475,1,2016-12-15 00:00:00,62400,2016/08/24,2016/10/31
PA15012200222,1,2018-02-15 00:00:00,301072.68,2016/08/15,2016/10/31
PA13051702759,1,2016-06-15 00:00:00,156604.91,2016/06/23,2016/10/31
PA15032700987,1,2015-09-15 00:00:00,0,2016/08/17,2016/10/31
PA14103103319,1,2016-12-15 00:00:00,97798.94,2016/08/15,2016/10/31
PA15102404020,1,2018-11-15 00:00:00,503436,2016/08/15,2016/10/31
PA14110403342,1,2016-11-15 00:00:00,10000,2016/07/15,2016/10/31
PA14032700938,1,2017-04-15 00:00:00,0,2016/02/20,2016/10/31
PA14092303082,1,2017-11-15 00:00:00,298180.77,2016/07/01,2016/10/31
PA15122404792,1,2019-02-15 00:00:00,300991.79,2016/06/15,2016/10/31
PA15100703831,1,2016-02-15 00:00:00,0,2016/02/29,2016/10/31
PA15111204291,1,2017-12-15 00:00:00,133328,2016/08/15,2016/10/31
PA13073104189,1,2016-08-15 00:00:00,0,2016/07/18,2016/10/31
PA16011600097,1,2017-07-15 00:00:00,132000,2016/08/15,2016/10/31
PA15082903454,1,2016-10-15 00:00:00,84525,2016/03/30,2016/10/31
PA15102704047,1,2017-11-15 00:00:00,212095.08,2016/07/11,2016/10/31
PA16060302405,1,2017-04-15 00:00:00,209000,,2016/10/31
PA16012700189,1,2017-07-15 00:00:00,189000,,2016/10/31
PA15110104163,1,2016-11-15 00:00:00,54244,2016/08/15,2016/10/31
PA15033001088,1,2015-09-15 00:00:00,0,2016/08/17,2016/10/31
PA11092304225,1,2014-10-15 00:00:00,0,2016/02/17,2016/10/31
PA14122503677,1,2017-01-15 00:00:00,78056.21,2016/08/24,2016/10/31
PA12060703100,1,2015-11-15 00:00:00,108601.12,2016/07/01,2016/10/31
PA15041701625,1,2015-09-15 00:00:00,0,2016/08/17,2016/10/31
PA15040201212,1,2015-09-15 00:00:00,0,2016/08/17,2016/10/31
PA16040601343,1,2017-03-15 00:00:00,627200,2016/08/06,2016/10/31
PA15101903956,1,2016-11-15 00:00:00,120750,2016/08/15,2016/10/31
PA15071803047,1,2017-08-15 00:00:00,120000,2016/08/15,2016/10/31
PA13031400723,1,2016-09-15 00:00:00,836073.78,2016/07/12,2016/10/31
PA14061302445,1,2016-07-15 00:00:00,142.07,2016/08/12,2016/10/31
PA15090203514,1,2016-02-15 00:00:00,141000,,2016/10/31
PA15110704252,1,2015-12-15 00:00:00,117000,,2016/10/31
PA15111204300,1,2017-05-15 00:00:00,137500,2016/08/05,2016/10/31
PA15111304319,1,2015-12-15 00:00:00,460000,,2016/10/31
PA14100903172,1,2015-12-15 00:00:00,73074.58,2015/12/02,2016/10/31
PA15040801367,1,2016-11-15 00:00:00,68938.35,2016/07/22,2016/10/31
PA15010700047,1,2016-08-15 00:00:00,0,2016/08/25,2016/10/31
PA13020500304,1,2015-03-15 00:00:00,0,2015/11/25,2016/10/31
PA15092803782,1,2018-10-15 00:00:00,417521.51,2016/07/15,2016/10/31
PA14120903545,1,2016-12-15 00:00:00,200895.59,2016/07/15,2016/10/31
PA14120303485,1,2017-12-15 00:00:00,215029.16,2016/08/15,2016/10/31
PA15070802980,1,2017-01-15 00:00:00,57122,2016/08/15,2016/10/31
PA13051102569,1,2016-05-15 00:00:00,0,2015/09/29,2016/10/31
PA15040801353,1,2016-03-15 00:00:00,54.36,2016/03/16,2016/10/31
PA13041201706,1,2016-06-15 00:00:00,86976.01,2015/11/16,2016/10/31
PA15012700297,1,2016-08-15 00:00:00,0,2016/08/17,2016/10/31
PA15012000195,1,2018-01-15 00:00:00,139874.12,2016/08/15,2016/10/31
PA14122703690,1,2017-01-15 00:00:00,129383.36,2016/06/16,2016/10/31
PA15103104159,1,2017-04-15 00:00:00,180000,2016/08/01,2016/10/31
PA14042201682,1,2016-11-15 00:00:00,456768.07,2016/07/15,2016/10/31
PA15040201235,1,2015-09-15 00:00:00,109174,,2016/10/31
PA14112503444,1,2017-06-15 00:00:00,130000,2016/08/15,2016/10/31
PA15042901929,1,2015-10-15 00:00:00,0,2016/08/17,2016/10/31
PA15110604251,1,2017-05-15 00:00:00,116882.91,2016/08/15,2016/10/31
PA15012000197,1,2017-01-15 00:00:00,61250,2016/08/15,2016/10/31
PA14121803582,1,2018-02-15 00:00:00,343572,2016/08/01,2016/10/31
PA15121004613,1,2018-11-15 00:00:00,448961.6,2016/08/02,2016/10/31
PA16010400008,1,2017-06-15 00:00:00,203000,,2016/10/31
PA15090103499,1,2017-03-15 00:00:00,455756.07,2016/06/01,2016/10/31
PA15092803787,1,2017-03-15 00:00:00,549000,,2016/10/31
PA12040601651,1,2015-10-15 00:00:00,0,2015/12/21,2016/10/31
PA15032300858,1,2017-04-15 00:00:00,78339.97,2016/08/15,2016/10/31
PA16060602434,1,2018-12-15 00:00:00,205332,2016/08/15,2016/10/31
PA15102904128,1,2016-11-15 00:00:00,70308.1,2016/08/01,2016/10/31
PA15040201169,1,2016-02-15 00:00:00,252000,,2016/10/31
PA15052102316,1,2015-10-15 00:00:00,541025.42,2015/06/15,2016/10/31
PA15041701602,1,2015-06-15 00:00:00,0,2015/06/29,2016/10/31
PA16062202601,1,2017-07-15 00:00:00,231000,2016/08/15,2016/10/31
PA16062202579,1,2017-09-15 00:00:00,234500,2016/07/26,2016/10/31
PA14121603561,1,2018-02-15 00:00:00,199153.49,2016/07/12,2016/10/31
PA12042502224,1,2015-05-15 00:00:00,30036.53,2015/04/17,2016/10/31
PA12041601975,1,2015-05-15 00:00:00,0,2015/09/30,2016/10/31
PA14050601968,1,2017-05-15 00:00:00,83471.7,2016/08/02,2016/10/31
PA14062302567,1,2017-01-15 00:00:00,38310,2016/08/15,2016/10/31
PA16032801054,1,2019-04-15 00:00:00,592014.68,2016/07/15,2016/10/31
PA12070603460,1,2015-11-15 00:00:00,0,2016/02/21,2016/10/31
PA14120203483,1,2017-11-15 00:00:00,434237.03,2015/10/07,2016/10/31
PA12092804293,1,2015-11-15 00:00:00,0,2016/02/23,2016/10/31
PA12081303893,1,2015-09-15 00:00:00,97976.07,2015/03/02,2016/10/31
PA12030600883,1,2015-09-15 00:00:00,0,2015/11/24,2016/10/31
PA15040101158,1,2016-12-15 00:00:00,112662,2016/08/15,2016/10/31
PA16051001979,1,2019-06-15 00:00:00,412532,2016/08/15,2016/10/31
PA13122505919,1,2017-01-15 00:00:00,92171.7,2016/08/15,2016/10/31
PA12090804102,1,2015-09-15 00:00:00,0,2015/09/30,2016/10/31
PA12040901773,1,2015-10-15 00:00:00,0,2015/12/21,2016/10/31
PA12031101038,1,2015-07-15 00:00:00,0,2016/02/23,2016/10/31
PA15072103059,1,2017-02-15 00:00:00,66656,2016/08/15,2016/10/31
PA15091903695,1,2016-10-15 00:00:00,28500,2016/08/15,2016/10/31
PA12090604085,1,2015-09-15 00:00:00,0,2015/11/25,2016/10/31
PA15071603037,1,2018-08-15 00:00:00,334992,2016/08/15,2016/10/31
PA16052302091,1,2016-11-15 00:00:00,132000,2016/07/26,2016/10/31
PA12102904546,1,2015-11-15 00:00:00,0,2015/12/21,2016/10/31
PA14122003595,1,2019-01-15 00:00:00,891752.09,2016/06/22,2016/10/31
PA15092303731,1,2016-10-15 00:00:00,117600,,2016/10/31
PA12092904299,1,2015-10-15 00:00:00,63600,2015/03/17,2016/10/31
PA14061802504,1,2016-07-15 00:00:00,59259.65,2016/06/15,2016/10/31
PA12071103512,1,2015-07-15 00:00:00,0,2015/12/21,2016/10/31
PA14102903299,1,2018-11-15 00:00:00,491562.02,2016/08/01,2016/10/31
PA15120704595,1,2017-06-15 00:00:00,127767.85,2016/08/15,2016/10/31
PA15122504807,1,2017-07-15 00:00:00,327599.83,2016/08/19,2016/10/31
PA13060503208,1,2015-06-15 00:00:00,0,2016/03/10,2016/10/31
PA15111904374,1,2016-05-15 00:00:00,0,2016/05/28,2016/10/31
PA16072502906,1,2017-08-15 00:00:00,258750,,2016/10/31
PA16072502908,1,2017-08-15 00:00:00,258750,,2016/10/31
PA12110104591,1,2015-11-15 00:00:00,105291.03,2014/12/15,2016/10/31
PA12022800724,1,2015-06-15 00:00:00,144428.11,2015/12/31,2016/10/31
PA12111604728,1,2015-12-15 00:00:00,0,2015/12/11,2016/10/31
PA14123003725,1,2017-01-15 00:00:00,66065.67,2016/08/15,2016/10/31
PA14090303002,1,2016-09-15 00:00:00,13200,2016/08/15,2016/10/31
PA12020500354,1,2015-05-15 00:00:00,0,2016/02/23,2016/10/31
PA15092103705,1,2017-04-15 00:00:00,68400,2016/08/19,2016/10/31
PA15120504578,1,2016-11-15 00:00:00,202800,,2016/10/31
PA15052802455,1,2016-05-15 00:00:00,240800,,2016/10/31
PA16010700028,1,2017-07-15 00:00:00,127108,2016/08/15,2016/10/31
PA15072903164,1,2017-01-15 00:00:00,207656,2016/07/26,2016/10/31
PA12040801701,1,2016-10-15 00:00:00,0,2015/12/21,2016/10/31
PA13022100392,1,2016-03-15 00:00:00,0,2015/09/29,2016/10/31
PA16030700559,1,2019-03-15 00:00:00,992000,2016/08/15,2016/10/31
PA14042801847,1,2018-05-15 00:00:00,772777.36,2016/02/25,2016/10/31
PA16031500693,1,2017-03-15 00:00:00,70000,2016/08/15,2016/10/31
PA12042102127,1,2015-08-15 00:00:00,0,2015/11/25,2016/10/31
PA13012100191,1,2016-02-15 00:00:00,0,2016/05/31,2016/10/31
PA13073004170,1,2015-08-15 00:00:00,0,2016/02/19,2016/10/31
PA13021500343,1,2015-02-15 00:00:00,93311.73,2014/09/15,2016/10/31
PA14030100518,1,2017-03-15 00:00:00,0,2015/09/29,2016/10/31
PA15010900066,1,2017-03-15 00:00:00,86983.15,2016/08/01,2016/10/31
PA15111204310,1,2016-12-15 00:00:00,64900,2016/08/15,2016/10/31
PA15121704706,1,2019-01-15 00:00:00,299662,2016/08/15,2016/10/31
PA15101903953,1,2016-04-15 00:00:00,186000,,2016/10/31
PA16012800210,1,2017-01-15 00:00:00,129500,,2016/10/31
PA13041401758,1,2016-06-15 00:00:00,7039.78,2016/06/27,2016/10/31
PA13030600609,1,2016-03-15 00:00:00,0,2015/12/21,2016/10/31
PA15041701624,1,2015-09-15 00:00:00,0,2016/08/17,2016/10/31
PA13030600596,1,2016-03-15 00:00:00,121376.22,2016/05/03,2016/10/31
PA13051802789,1,2016-05-15 00:00:00,0,2015/09/29,2016/10/31
PA15071403026,1,2016-03-15 00:00:00,154000,,2016/10/31
PA16012600158,1,2018-02-15 00:00:00,161246,2016/08/15,2016/10/31
PA15050502011,1,2017-05-15 00:00:00,114490.9,2016/08/17,2016/10/31
PA16031500690,1,2016-07-15 00:00:00,195000,,2016/10/31
PA16022600332,1,2017-03-15 00:00:00,80000,2016/08/11,2016/10/31
PA16012200130,1,2017-02-15 00:00:00,97996,2016/08/15,2016/10/31
PA15112404407,1,2016-12-15 00:00:00,60003.7,2016/08/15,2016/10/31
PA15112504423,1,2016-11-15 00:00:00,116000,2016/07/26,2016/10/31
PA13071103902,1,2016-04-15 00:00:00,0,2015/12/21,2016/10/31
PA15010900071,1,2017-01-15 00:00:00,78750,2016/05/16,2016/10/31
PA16012200136,1,2017-02-15 00:00:00,52500,2016/08/15,2016/10/31
PA13032701139,1,2015-04-15 00:00:00,95661,2014/09/15,2016/10/31
PA14092903130,1,2017-04-15 00:00:00,175355.96,2016/05/23,2016/10/31
PA13033101295,1,2016-04-15 00:00:00,0,2015/12/21,2016/10/31
PA13040501466,1,2016-04-15 00:00:00,515953.24,2014/12/14,2016/10/31
PA13012900265,1,2016-10-15 00:00:00,379307.77,2016/07/21,2016/10/31
PA13032100954,1,2015-04-15 00:00:00,109495,2015/01/01,2016/10/31
PA16022400295,1,2017-02-15 00:00:00,60000,2016/08/15,2016/10/31
PA13041101671,1,2016-04-15 00:00:00,0,2016/08/05,2016/10/31
PA15052502372,1,2017-12-15 00:00:00,196981.51,2016/08/17,2016/10/31
PA16022800341,1,2018-03-15 00:00:00,205040,2016/08/15,2016/10/31
PA13030500581,1,2016-04-15 00:00:00,230577.45,2016/01/29,2016/10/31
PA13112305417,1,2016-12-15 00:00:00,150000,2016/05/16,2016/10/31
PA16030700557,1,2016-04-15 00:00:00,150000,,2016/10/31
PA13031500748,1,2016-04-15 00:00:00,101985.56,2016/03/16,2016/10/31
PA14120303492,1,2016-12-15 00:00:00,60000,2016/06/27,2016/10/31
PA13041001643,1,2016-04-15 00:00:00,0,2016/04/14,2016/10/31
PA15062902871,1,2018-07-15 00:00:00,498796.39,2016/03/28,2016/10/31
PA13033001265,1,2016-04-15 00:00:00,33774,2016/02/25,2016/10/31
PA15052102329,1,2016-05-15 00:00:00,60.15,2016/05/16,2016/10/31
PA15033001068,1,2017-10-15 00:00:00,227500,2016/08/15,2016/10/31
PA13040401446,1,2015-10-15 00:00:00,0,2015/12/21,2016/10/31
PA12090704095,1,2014-12-15 00:00:00,0,2016/03/11,2016/10/31
PA13042402115,1,2015-05-15 00:00:00,113324,2014/12/30,2016/10/31
PA16030900606,1,2019-04-15 00:00:00,210658.5,2016/08/15,2016/10/31
PA13041701861,1,2015-05-15 00:00:00,111662,2014/12/30,2016/10/31
PA13041001620,1,2015-05-15 00:00:00,115000,2014/12/30,2016/10/31
PA15050702082,1,2015-11-15 00:00:00,52.62,2015/11/18,2016/10/31
PA13042902298,1,2015-05-15 00:00:00,0,2015/05/21,2016/10/31
PA13042802282,1,2014-02-15 00:00:00,0,2014/02/13,2016/10/31
PA15053002483,1,2015-11-28 00:00:00,85500,,2016/10/31
PA16041501582,1,2016-09-15 00:00:00,70000,2016/07/26,2016/10/31
PA13042202061,1,2016-05-15 00:00:00,0,2015/12/21,2016/10/31
PA15122604822,1,2017-07-15 00:00:00,197499,2016/04/26,2016/10/31
PA15040801339,1,2015-09-15 00:00:00,0,2016/08/17,2016/10/31
PA14041701586,1,2016-11-15 00:00:00,0,2016/03/11,2016/10/31
PA13041701849,1,2015-05-15 00:00:00,105000,2015/01/01,2016/10/31
PA13042302066,1,2016-05-15 00:00:00,16861.85,2016/06/16,2016/10/31
PA13042702246,1,2015-05-15 00:00:00,121662,2014/12/30,2016/10/31
PA16032200821,1,2016-09-28 00:00:00,300000,,2016/10/31
PA16022900359,1,2016-09-15 00:00:00,155000,,2016/10/31
PA16032400896,1,2017-03-15 00:00:00,128000,2016/08/01,2016/10/31
PA13042902289,1,2016-05-15 00:00:00,0,2016/08/12,2016/10/31
PA13050202325,1,2016-05-15 00:00:00,50663,2016/02/25,2016/10/31
PA15010400005,1,2017-01-15 00:00:00,96150,2016/08/01,2016/10/31
PA15123004871,1,2017-01-15 00:00:00,86486.82,2016/07/01,2016/10/31
PA13042402146,1,2016-05-15 00:00:00,0,2015/09/30,2016/10/31
PA13050302356,1,2015-05-15 00:00:00,110000,2015/01/01,2016/10/31
PA15062602837,1,2016-06-15 00:00:00,473447.52,2015/12/15,2016/10/31
PA14061002403,1,2017-07-15 00:00:00,310989.27,2016/03/30,2016/10/31
PA11111705482,1,2015-05-15 00:00:00,0,2015/12/21,2016/10/31
PA13051502682,1,2015-05-15 00:00:00,106662,2015/01/01,2016/10/31
PA14060902384,1,2017-06-15 00:00:00,0,2015/09/30,2016/10/31
PA15040101155,1,2018-04-15 00:00:00,503763.72,2016/04/01,2016/10/31
PA13050802480,1,2015-05-15 00:00:00,0,2016/01/04,2016/10/31
PA16032801088,1,2017-03-15 00:00:00,441000,,2016/10/31
PA14110603354,1,2016-12-15 00:00:00,57174,2016/07/01,2016/10/31
PA13112105399,1,2015-11-15 00:00:00,0,2016/03/10,2016/10/31
PA16032601020,1,2017-10-15 00:00:00,177332,2016/08/15,2016/10/31
PA13042802268,1,2015-05-15 00:00:00,121662,2014/12/30,2016/10/31
PA15111904371,1,2016-12-15 00:00:00,66528,2016/08/15,2016/10/31
PA13052102869,1,2015-06-15 00:00:00,124658,2014/12/30,2016/10/31
PA16030700560,1,2017-09-15 00:00:00,413776,2016/08/15,2016/10/31
PA16052602207,1,2016-10-15 00:00:00,39600,2016/08/15,2016/10/31
PA15090103496,1,2016-08-15 00:00:00,21000,2016/08/01,2016/10/31
PA15020300399,1,2015-07-15 00:00:00,113819.64,2015/04/07,2016/10/31
PA14072802791,1,2017-09-15 00:00:00,0,2016/02/20,2016/10/31
PA13050602417,1,2016-05-15 00:00:00,51641,2016/02/25,2016/10/31
PA13051702745,1,2015-05-15 00:00:00,0,2016/07/07,2016/10/31
PA13052402941,1,2016-06-15 00:00:00,35165.85,2016/07/08,2016/10/31
PA13052402945,1,2016-06-15 00:00:00,0,2016/02/17,2016/10/31
PA13052903073,1,2016-12-15 00:00:00,116656.64,2016/08/17,2016/10/31
PA14121703571,1,2018-01-15 00:00:00,220774.16,2016/08/25,2016/10/31
PA15071503033,1,2018-08-15 00:00:00,550401.25,2016/07/15,2016/10/31
PA15042401761,1,2015-10-15 00:00:00,940000,,2016/10/31
PA13052803046,1,2015-06-15 00:00:00,0,2016/02/18,2016/10/31
PA15112404415,1,2016-12-15 00:00:00,26664,2016/08/15,2016/10/31
PA11040200964,1,2014-07-15 00:00:00,0,2015/09/30,2016/10/31
PA13061503397,1,2015-06-15 00:00:00,128329,2014/12/30,2016/10/31
PA14101703211,1,2017-12-15 00:00:00,233909.75,2016/08/15,2016/10/31
PA14031300694,1,2017-04-15 00:00:00,128140.27,2015/10/19,2016/10/31
PA13051602721,1,2016-06-15 00:00:00,0,2016/05/10,2016/10/31
PA16030300520,1,2016-08-15 00:00:00,14665,2016/08/01,2016/10/31
